procedure_name_en,procedure_year,procedure_number,instance_date,actual_worth,procedure_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,area_id,area_name_en,actual_area,property_total_value,actual_area_missing
Property Evaluation,2017,5519,2017-09-10T00:00:00.000Z,1.06E8,3942.25,1,Land,65,Industrial,309,Al Goze Industrial Third,3942.25,1.06E8,false
Property Evaluation,2016,3665,2016-07-18T00:00:00.000Z,2.1E8,4196.43,1,Land,62,Commercial,355,Al Nahda First,4196.43,2.1E8,false
Property Evaluation,2017,3237,2017-05-15T00:00:00.000Z,1800000.0,594.58,1,Land,63,Residential,300,Al Rashidiya,594.58,1800000.0,false
Property Evaluation,2017,5488,2017-09-07T00:00:00.000Z,2.06047148E8,7656.97,1,Land,19,Exhbition Center,368,Al Barsha First,7656.98,2.06047148E8,false
Property Evaluation,2017,5928,2017-10-02T00:00:00.000Z,766389.0,89.0,3,Unit,60,Flat,284,Jabal Ali,89.0,766389.0,false
Property Evaluation,2017,2320,2017-04-04T00:00:00.000Z,1300000.0,373.47,1,Land,63,Residential,300,Al Rashidiya,373.47,1300000.0,false
Property Evaluation,2016,6760,2016-12-13T00:00:00.000Z,9745008.0,1613.8,1,Land,38,Residential Flats,409,Al Barshaa South Third,1613.8,9745008.0,false
Property Evaluation,2014,3253,2014-07-03T00:00:00.000Z,2397087.0,82.48,3,Unit,60,Flat,390,Burj Khalifa,82.48,2397087.0,false
Property Evaluation,2014,4130,2014-09-15T00:00:00.000Z,5.8882519E7,3646.91,1,Land,62,Commercial,276,Al Bada,3646.91,5.8882519E7,false
Property Evaluation,2014,3950,2014-08-31T00:00:00.000Z,3.0E7,3173.57,1,Land,63,Residential,317,Jumeirah First,1818.93,3.0E7,false
Property Evaluation,2014,3409,2014-07-15T00:00:00.000Z,3.64688E7,7351.97,1,Land,65,Industrial,319,Ras Al Khor Industrial Second,7351.97,3.64688E7,false
Property Evaluation,2014,3494,2014-07-20T00:00:00.000Z,1400000.0,227.61,1,Land,587,Residential / Attached Villas,266,Al Satwa,227.61,1400000.0,false
Property Evaluation,2014,4534,2014-10-13T00:00:00.000Z,3.9E7,2415.94,1,Land,30,Organizations,304,Um Suqaim Second,2415.94,3.9E7,false
Property Evaluation,2015,35,2015-01-06T00:00:00.000Z,2.40903E7,37301.04,1,Land,63,Residential,463,Wadi Al Safa 7,37301.04,2.40903E7,false
Property Evaluation,2015,1434,2015-04-14T00:00:00.000Z,6500000.0,891.87,1,Land,63,Residential,378,Al Garhoud,891.87,6500000.0,false
Property Evaluation,2015,5387,2015-11-01T00:00:00.000Z,1.25E8,3432.77,1,Land,63,Residential,305,AL QUSAIS,3432.77,1.25E8,false
Property Evaluation,2015,5133,2015-10-14T00:00:00.000Z,1860000.0,123.47,3,Unit,60,Flat,330,Marsa Dubai,123.47,1860000.0,false
Property Evaluation,2015,2518,2015-06-04T00:00:00.000Z,2.0E7,132.76,1,Land,62,Commercial,254,Al Buteen,132.76,2.0E7,false
Property Evaluation,2015,1920,2015-05-11T00:00:00.000Z,7.0E7,2958.87,1,Land,62,Commercial,467,Wadi Al Safa 5,2958.87,7.0E7,false
Property Evaluation,2015,6062,2015-12-08T00:00:00.000Z,6500000.0,800.0,1,Land,62,Commercial,350,Al Thanyah Fifth,800.0,6500000.0,false
Property Evaluation,2016,58,2016-01-04T00:00:00.000Z,7117359.0,264.49,1,Land,62,Commercial,238,Al Dhagaya,264.49,7117359.0,false
Property Evaluation,2015,1607,2015-04-23T00:00:00.000Z,1500000.0,109.8,3,Unit,42,Office,350,Al Thanyah Fifth,109.8,1500000.0,false
Property Evaluation,2016,2676,2016-05-19T00:00:00.000Z,1500000.0,240.0,1,Land,63,Residential,441,Al Barsha South Fourth,240.0,1500000.0,false
Property Evaluation,2015,3662,2015-07-20T00:00:00.000Z,1.275E7,1393.55,1,Land,62,Commercial,301,Al Nahda Second,1393.55,1.275E7,false
Property Evaluation,2016,2314,2016-05-02T00:00:00.000Z,581250.0,90.0,3,Unit,60,Flat,284,Jabal Ali,90.0,581250.0,false
Property Evaluation,2014,5355,2014-12-14T00:00:00.000Z,4560880.0,211.86,3,Unit,60,Flat,330,Marsa Dubai,211.86,4560880.0,false
Property Evaluation,2015,5344,2015-10-28T00:00:00.000Z,9500000.0,1688.2,1,Land,63,Residential,467,Wadi Al Safa 5,1688.2,9500000.0,false
Property Evaluation,2015,1264,2015-04-02T00:00:00.000Z,6540000.0,2025.29,1,Land,63,Residential,394,Al Mizhar Second,2025.29,6540000.0,false
Property Evaluation,2014,5308,2014-12-09T00:00:00.000Z,5.59665E7,4621.74,1,Land,63,Residential,466,Wadi Al Safa 4,4621.74,5.59665E7,false
Property Evaluation,2016,1756,2016-04-06T00:00:00.000Z,1213527.0,132.48,3,Unit,60,Flat,444,Al Hebiah First,132.48,1213527.0,false
Property Evaluation,2015,2838,2015-06-11T00:00:00.000Z,1678560.0,78.72,3,Unit,23,Shop,390,Burj Khalifa,78.72,1678560.0,false
Property Evaluation,2016,734,2016-02-14T00:00:00.000Z,1981138.0,141.58,3,Unit,60,Flat,390,Burj Khalifa,141.58,1981138.0,false
Property Evaluation,2016,815,2016-02-18T00:00:00.000Z,2.65E7,1818.72,1,Land,62,Commercial,352,Al Thanayah Fourth,1818.73,2.65E7,false
Property Evaluation,2015,4934,2015-10-01T00:00:00.000Z,3000000.0,232.26,1,Land,63,Residential,276,Al Bada,232.26,3000000.0,false
Property Evaluation,2015,3889,2015-07-30T00:00:00.000Z,1.03815E7,642.98,1,Land,62,Commercial,244,Al Murqabat,643.08,1.03815E7,false
Property Evaluation,2015,3901,2015-07-30T00:00:00.000Z,730000.0,33.92,3,Unit,23,Shop,526,Business Bay,33.92,730000.0,false
Property Evaluation,2015,3241,2015-06-29T00:00:00.000Z,2500000.0,232.26,1,Land,62,Commercial,233,Hor Al Anz,232.26,2500000.0,false
Property Evaluation,2015,5782,2015-11-17T00:00:00.000Z,1.22E7,1496.4,1,Land,62,Commercial,441,Al Barsha South Fourth,1496.4,1.22E7,false
Property Evaluation,2015,429,2015-01-28T00:00:00.000Z,3.2E7,3205.15,1,Land,62,Commercial,361,Muhaisanah Fourth,3205.15,3.2E7,false
Property Evaluation,2006,316,2006-04-09T00:00:00.000Z,4400000.0,3716.12,1,Land,0,"",338,Al Goze First,3716.12,4400000.0,false
Property Evaluation,2008,325,2008-03-03T00:00:00.000Z,5.8974E7,10957.72,1,Land,0,"",319,Ras Al Khor Industrial Second,10957.72,5.8974E7,false
Property Evaluation,2003,343,2003-07-13T00:00:00.000Z,2.19375E7,2717.41,1,Land,0,"",278,Mankhool,2717.41,2.19375E7,false
Property Evaluation,2012,2013,2012-11-05T00:00:00.000Z,1.011975E7,3760.75,1,Land,0,"",395,Jabal Ali Industrial First,3760.62,1.011975E7,false
Property Evaluation,2014,346,2014-01-29T00:00:00.000Z,2.4542E7,3257.18,1,Land,0,"",374,Um Al Sheif,3257.18,2.4542E7,false
Property Evaluation,2010,613,2010-04-05T00:00:00.000Z,3.9E7,22115.56,1,Land,0,"",336,Nad Al Shiba Second,22115.56,3.9E7,false
Property Evaluation,2010,263,2010-02-10T00:00:00.000Z,3.054375E7,7566.95,1,Land,0,"",305,AL QUSAIS,4972.54,3.054375E7,false
Property Evaluation,2006,624,2006-07-15T00:00:00.000Z,4.94352E7,5740.85,1,Land,0,"",317,Jumeirah First,5740.85,4.94352E7,false
Property Evaluation,2004,670,2004-10-30T00:00:00.000Z,1.25E8,5517.23,1,Land,0,"",351,Al Thanyah Third,5517.23,1.25E8,false
Property Evaluation,2011,1512,2011-11-03T00:00:00.000Z,2687820.0,4161.78,1,Land,0,"",445,Jabal Ali First,4161.78,2687820.0,false
Property Evaluation,2013,1676,2013-05-19T00:00:00.000Z,2790000.0,288.0,1,Land,0,"",269,Al Hamriya,288.0,2790000.0,false
Property Evaluation,2014,2110,2014-04-27T00:00:00.000Z,3.5E7,601.64,1,Land,0,"",367,Al Suq Al Kabeer,601.64,3.7E7,false
Property Evaluation,2011,69,2011-01-20T00:00:00.000Z,2.25E7,6967.73,1,Land,0,"",374,Um Al Sheif,8548.75,2.25E7,false
Property Evaluation,2005,369,2005-06-06T00:00:00.000Z,9500000.0,2171.79,1,Land,0,"",317,Jumeirah First,2171.79,9500000.0,false
Property Evaluation,2010,532,2010-04-08T00:00:00.000Z,5000000.0,1858.06,1,Land,0,"",323,Al Qusais Industrial Fifth,1858.06,5000000.0,false
Property Evaluation,2013,1568,2013-05-12T00:00:00.000Z,800000.0,54.34,1,Land,0,"",360,Muhaisanah Second,54.35,800000.0,false
Property Evaluation,2013,1267,2013-04-17T00:00:00.000Z,4300000.0,1140.01,1,Land,0,"",298,Al Warqa Third,1140.01,4300000.0,false
Property Evaluation,2002,461,2002-10-30T00:00:00.000Z,5000000.0,201.41,1,Land,0,"",367,Al Suq Al Kabeer,201.41,5000000.0,false
Property Evaluation,2011,761,2011-05-30T00:00:00.000Z,1.6E7,1858.06,1,Land,0,"",278,Mankhool,1858.06,1.6E7,false
Property Evaluation,2010,1029,2010-07-06T00:00:00.000Z,2439385.0,3486.56,1,Land,0,"",345,Al Warsan Third,3486.56,2439385.0,false
Property Evaluation,2014,2218,2014-05-04T00:00:00.000Z,1.095E7,1356.38,1,Land,0,"",297,Al Warqa First,1356.38,1.095E7,false
Property Evaluation,2010,814,2010-05-12T00:00:00.000Z,750000.0,929.03,1,Land,0,"",345,Al Warsan Third,929.03,750000.0,false
Property Evaluation,2010,811,2010-05-12T00:00:00.000Z,817375.0,1168.26,1,Land,0,"",345,Al Warsan Third,1168.26,817375.0,false
Property Evaluation,2013,1168,2013-04-11T00:00:00.000Z,1.614648E7,3571.56,1,Land,0,"",297,Al Warqa First,4693.27,1.614648E7,false
Property Evaluation,2013,1530,2013-05-07T00:00:00.000Z,6592400.0,1531.1,1,Land,0,"",319,Ras Al Khor Industrial Second,1531.14,6592400.0,false
Property Evaluation,2013,3579,2013-11-24T00:00:00.000Z,6800000.0,1393.55,1,Land,0,"",365,Al Hudaiba,1393.55,6800000.0,false
Property Evaluation,2014,367,2014-01-30T00:00:00.000Z,4123200.0,1276.88,1,Land,0,"",319,Ras Al Khor Industrial Second,1276.86,4123200.0,false
Property Evaluation,2002,534,2002-12-30T00:00:00.000Z,1.2E7,9864.07,1,Land,0,"",276,Al Bada,9816.13,1.2E7,false
Property Evaluation,2008,1211,2008-11-13T00:00:00.000Z,4.8E7,5574.18,1,Land,0,"",374,Um Al Sheif,5574.18,4.8E7,false
Property Evaluation,2011,1797,2012-01-17T00:00:00.000Z,5.96E7,69212.74,1,Land,0,"",471,Al Rowaiyah Third,69212.79,5.96E7,false
Property Evaluation,2013,111,2013-01-13T00:00:00.000Z,1.3799993E7,5574.18,1,Land,0,"",264,Nad Al Hamar,5574.18,1.3799993E7,false
Property Evaluation,2012,2626,2012-12-27T00:00:00.000Z,6500000.0,1253.35,1,Land,0,"",317,Jumeirah First,1253.35,6500000.0,false
Property Evaluation,2010,692,2010-05-02T00:00:00.000Z,3500000.0,217.76,1,Land,0,"",276,Al Bada,217.76,3500000.0,false
Property Evaluation,2011,1634,2011-12-04T00:00:00.000Z,7877800.0,3659.36,1,Land,0,"",445,Jabal Ali First,3659.36,7877800.0,false
Property Evaluation,2010,1407,2010-09-29T00:00:00.000Z,1.37877E7,8539.46,1,Land,0,"",351,Al Thanyah Third,8539.46,1.37877E7,false
Property Evaluation,2007,556,2007-07-24T00:00:00.000Z,6000000.0,196.77,1,Land,0,"",269,Al Hamriya,196.87,6000000.0,false
Property Evaluation,2013,1371,2013-04-24T00:00:00.000Z,2899347.0,1347.28,1,Land,0,"",406,Nad Al Shiba Fourth,1347.28,2899347.0,false
Property Evaluation,2013,1736,2013-05-27T00:00:00.000Z,900000.0,81.48,1,Land,0,"",360,Muhaisanah Second,81.48,900000.0,false
Property Evaluation,2013,1590,2013-05-12T00:00:00.000Z,800000.0,56.46,1,Land,0,"",360,Muhaisanah Second,56.46,800000.0,false
Property Evaluation,2013,1894,2013-06-10T00:00:00.000Z,800000.0,57.69,1,Land,0,"",360,Muhaisanah Second,57.69,800000.0,false
Property Evaluation,2014,834,2014-02-24T00:00:00.000Z,2.034388E7,2820.91,1,Land,0,"",297,Al Warqa First,1410.45,2.034388E7,false
Property Evaluation,2014,879,2014-02-26T00:00:00.000Z,6.5E7,522.58,1,Land,0,"",367,Al Suq Al Kabeer,522.58,6.5E7,false
Property Evaluation,2009,19,2009-01-08T00:00:00.000Z,2.456744E7,28529.86,1,Land,0,"",401,Wadi Al Amardi,28529.86,2.456744E7,false
Property Evaluation,2010,1553,2010-11-22T00:00:00.000Z,9.14052E7,42459.09,1,Land,0,"",248,Um Ramool,42459.1,9.14052E7,false
Property Evaluation,2002,463,2002-10-30T00:00:00.000Z,2500000.0,1207.74,1,Land,0,"",328,Al Jafliya,1207.74,2500000.0,false
Property Evaluation,2012,1772,2012-10-04T00:00:00.000Z,1.2E7,2787.09,1,Land,0,"",232,Mirdif,2787.09,1.2E7,false
Property Evaluation,2012,1885,2012-10-16T00:00:00.000Z,1512000.0,334.45,1,Land,0,"",233,Hor Al Anz,334.45,1512000.0,false
Property Evaluation,2013,3230,2013-10-24T00:00:00.000Z,5000000.0,1858.06,1,Land,0,"",264,Nad Al Hamar,1858.06,5000000.0,false
Property Evaluation,2010,130,2010-02-08T00:00:00.000Z,3000000.0,220.27,1,Land,0,"",276,Al Bada,220.27,3000000.0,false
Property Evaluation,2010,1298,2010-08-31T00:00:00.000Z,1.4648E7,5443.37,1,Land,0,"",328,Al Jafliya,5443.37,1.4648E7,false
Property Evaluation,2006,684,2006-07-31T00:00:00.000Z,1426500.0,265.05,1,Land,0,"",267,Al Raffa,265.05,1426500.0,false
Property Evaluation,2005,218,2005-04-13T00:00:00.000Z,3.2E7,1265.9,1,Land,0,"",278,Mankhool,1274.82,3.2E7,false
Property Evaluation,2011,1588,2011-11-29T00:00:00.000Z,40000.0,37.16,1,Land,0,"",388,Oud Metha,37.16,40000.0,false
Property Evaluation,2014,1681,2014-03-31T00:00:00.000Z,2361800.0,1097.09,1,Land,0,"",414,Al Barshaa South Second,1097.09,2361800.0,false
Property Evaluation,2014,2570,2014-05-26T00:00:00.000Z,2.544417E8,26264.89,1,Land,0,"",308,Al Goze Industrial First,13132.63,2.544417E8,false
Property Evaluation,2014,2156,2014-04-28T00:00:00.000Z,6882750.0,608.94,1,Land,0,"",376,Ras Al Khor Industrial First,608.94,6882750.0,false
Property Evaluation,2008,453,2008-04-03T00:00:00.000Z,3500000.0,87.42,1,Land,0,"",362,Naif,87.0,3500000.0,false
Property Evaluation,2013,1847,2013-06-02T00:00:00.000Z,2800000.0,218.63,1,Land,0,"",360,Muhaisanah Second,218.63,2800000.0,false
Property Evaluation,2006,611,2006-07-04T00:00:00.000Z,2560000.0,1189.16,1,Land,0,"",328,Al Jafliya,1189.16,2560000.0,false
Property Evaluation,2014,1741,2014-04-03T00:00:00.000Z,1.20792E7,1402.74,1,Land,0,"",297,Al Warqa First,1402.74,1.20792E7,false
Property Evaluation,2010,1130,2011-10-20T00:00:00.000Z,28000.0,37.16,1,Land,0,"",401,Wadi Al Amardi,37.16,28000.0,false
Property Evaluation,2010,1394,2010-10-06T00:00:00.000Z,2781450.0,2461.0,1,Land,0,"",328,Al Jafliya,2461.0,2781450.0,false
Property Evaluation,2003,63,2003-02-26T00:00:00.000Z,350000.0,257.43,1,Land,0,"",276,Al Bada,257.43,350000.0,false
Property Evaluation,2011,766,2011-05-30T00:00:00.000Z,8498000.0,2255.68,1,Land,0,"",305,AL QUSAIS,2255.68,8498000.0,false
Property Evaluation,2013,1592,2013-05-12T00:00:00.000Z,800000.0,56.46,1,Land,0,"",360,Muhaisanah Second,56.49,800000.0,false
Property Evaluation,2011,745,2011-05-25T00:00:00.000Z,6658107.75,3534.62,1,Land,0,"",484,Nadd Hessa,3534.62,6658107.75,false
Property Evaluation,2012,797,2012-05-10T00:00:00.000Z,1800000.0,929.03,1,Land,0,"",338,Al Goze First,929.03,1800000.0,false
Property Evaluation,2011,1591,2011-11-29T00:00:00.000Z,1.001631E7,31018.17,1,Land,0,"",453,Saih Shuaib 2,31018.17,1.001631E7,false
Property Evaluation,2010,1101,2010-07-07T00:00:00.000Z,1632780.0,2528.17,1,Land,0,"",345,Al Warsan Third,2528.17,1632780.0,false
Property Evaluation,2008,175,2008-02-17T00:00:00.000Z,4.55E7,7098.16,1,Land,0,"",276,Al Bada,7098.16,4.55E7,false
Property Evaluation,2014,202,2014-01-19T00:00:00.000Z,1.05E7,1393.55,1,Land,0,"",297,Al Warqa First,1393.55,1.05E7,false
Property Evaluation,2011,1069,2011-07-28T00:00:00.000Z,3060000.0,631.74,1,Land,0,"",304,Um Suqaim Second,632.0,3060000.0,false
Property Evaluation,2011,447,2011-03-30T00:00:00.000Z,5000000.0,1106.94,1,Land,0,"",247,Al Khabeesi,1106.94,2500000.0,false
Property Evaluation,2012,134,2012-02-01T00:00:00.000Z,1.3806E7,1973.26,1,Land,0,"",267,Al Raffa,1973.26,1.3806E7,false
Property Evaluation,2013,305,2013-01-28T00:00:00.000Z,3295500.0,612.32,1,Land,0,"",367,Al Suq Al Kabeer,3845.57,3295500.0,false
Property Evaluation,2013,302,2013-01-28T00:00:00.000Z,6825000.0,1268.13,1,Land,0,"",367,Al Suq Al Kabeer,3264.11,6825000.0,false
Property Evaluation,2013,1741,2013-05-27T00:00:00.000Z,800000.0,56.46,1,Land,0,"",360,Muhaisanah Second,56.49,800000.0,false
Property Evaluation,2005,470,2005-06-21T00:00:00.000Z,3.32544E7,5149.06,1,Land,0,"",367,Al Suq Al Kabeer,5008.12,3.32544E7,false
Property Evaluation,2003,476,2003-10-26T00:00:00.000Z,9300900.0,2057.34,1,Land,0,"",269,Al Hamriya,2057.34,9300900.0,false
Property Evaluation,2010,1542,2010-12-26T00:00:00.000Z,6.050863E7,2810716.63,1,Land,0,"",472,Jabal Ali Second,2809565.79,6.050863E7,false
Property Evaluation,2010,941,2010-06-02T00:00:00.000Z,1700000.0,362.32,1,Land,0,"",276,Al Bada,362.32,1700000.0,false
Property Evaluation,2012,1059,2012-07-02T00:00:00.000Z,3200000.0,594.58,1,Land,0,"",304,Um Suqaim Second,594.58,3200000.0,false
Property Evaluation,2013,2650,2013-09-01T00:00:00.000Z,7507240.0,1341.24,1,Land,0,"",297,Al Warqa First,1341.24,7507240.0,false
Property Evaluation,2014,2535,2014-05-22T00:00:00.000Z,8766688.0,2036.13,1,Land,0,"",264,Nad Al Hamar,2036.13,8766688.0,false
Property Evaluation,2010,1541,2010-12-26T00:00:00.000Z,6.6753204E7,1550393.23,1,Land,0,"",472,Jabal Ali Second,1493581.93,6.6753204E7,false
Property Evaluation,2012,1456,2012-09-02T00:00:00.000Z,3750000.0,1393.55,1,Land,0,"",297,Al Warqa First,1393.55,3750000.0,false
Property Evaluation,2012,2000,2012-11-04T00:00:00.000Z,4.85E7,3915.31,1,Land,0,"",484,Nadd Hessa,3915.31,4.85E7,false
Property Evaluation,2005,744,2005-11-15T00:00:00.000Z,2.8E7,929.03,1,Land,0,"",271,Al Karama,929.03,2.8E7,false
Property Evaluation,2011,111,2011-01-20T00:00:00.000Z,2250000.0,1393.55,1,Land,0,"",406,Nad Al Shiba Fourth,1393.55,2250000.0,false
Property Evaluation,2012,57,2012-01-17T00:00:00.000Z,6000000.0,2787.09,1,Land,0,"",297,Al Warqa First,2787.09,6000000.0,false
Property Evaluation,2008,929,2008-08-21T00:00:00.000Z,6300000.0,1463.22,1,Land,0,"",369,Al Barsha Third,1463.22,6300000.0,false
Property Evaluation,2009,661,2009-07-05T00:00:00.000Z,1.51542E7,4692.9,1,Land,0,"",409,Al Barshaa South Third,4692.9,1.51542E7,false
Property Evaluation,2011,1589,2011-11-29T00:00:00.000Z,40700.0,37.81,1,Land,0,"",240,Port Saeed,37.81,40700.0,false
Property Evaluation,2012,2282,2012-11-26T00:00:00.000Z,2.87217E7,6945.64,1,Land,62,Commercial,326,Um Hurair Second,3896.2,2.87217E7,false
Property Evaluation,2013,1020,2013-03-27T00:00:00.000Z,4.3E7,4153.23,1,Land,0,"",365,Al Hudaiba,4153.23,4.3E7,false
Property Evaluation,2013,1361,2013-04-23T00:00:00.000Z,7323840.0,1890.02,1,Land,0,"",395,Jabal Ali Industrial First,1890.02,7323840.0,false
Property Evaluation,2013,2723,2013-09-08T00:00:00.000Z,3300000.0,528.86,1,Land,0,"",351,Al Thanyah Third,528.86,3300000.0,false
Property Evaluation,2009,319,2009-03-24T00:00:00.000Z,1.21878E7,1887.14,1,Land,0,"",297,Al Warqa First,1887.14,1.21878E7,false
Property Evaluation,2007,162,2007-03-04T00:00:00.000Z,7.0E7,6537.86,1,Land,0,"",297,Al Warqa First,6537.87,7.0E7,false
Property Evaluation,2008,1227,2008-11-18T00:00:00.000Z,4.5E7,1416.77,1,Land,0,"",244,Al Murqabat,1416.77,4.5E7,false
Property Evaluation,2011,1510,2011-11-03T00:00:00.000Z,1.18748E7,22064.09,1,Land,0,"",352,Al Thanayah Fourth,22064.1,1.18748E7,false
Property Evaluation,2013,1927,2013-06-12T00:00:00.000Z,8998200.0,1393.26,1,Land,0,"",297,Al Warqa First,1393.26,8998200.0,false
Property Evaluation,2013,2268,2013-07-14T00:00:00.000Z,9000000.0,1393.55,1,Land,0,"",374,Um Al Sheif,1393.55,9000000.0,false
Property Evaluation,2006,671,2006-07-19T00:00:00.000Z,9218400.0,2141.04,1,Land,0,"",297,Al Warqa First,2140.92,9218400.0,false
Property Evaluation,2011,701,2011-05-16T00:00:00.000Z,3.25241E7,4316.55,1,Land,0,"",271,Al Karama,4316.55,2.78778E7,false
Property Evaluation,2009,1021,2009-11-12T00:00:00.000Z,6800000.0,631.74,1,Land,0,"",304,Um Suqaim Second,632.0,6800000.0,false
Property Evaluation,2011,1573,2011-11-28T00:00:00.000Z,1761100.0,3272.23,1,Land,0,"",472,Jabal Ali Second,3272.0,1761100.0,false
Property Evaluation,2012,789,2012-05-09T00:00:00.000Z,7.424725E7,27591.17,1,Land,0,"",231,Al Mamzer,27591.18,7.424725E7,false
Property Evaluation,2013,1782,2013-05-28T00:00:00.000Z,800000.0,57.29,1,Land,0,"",360,Muhaisanah Second,57.32,800000.0,false
Property Evaluation,2013,2762,2013-09-11T00:00:00.000Z,3500000.0,1154.69,1,Land,0,"",299,Al Warqa Fourth,1155.0,3500000.0,false
Property Evaluation,2007,258,2007-04-01T00:00:00.000Z,1.2E8,2833.26,1,Land,0,"",333,Madinat Dubai Almelaheyah,2833.26,1.2E8,false
Property Evaluation,2008,697,2008-05-29T00:00:00.000Z,1.76E7,1635.09,1,Land,0,"",297,Al Warqa First,1635.09,1.76E7,false
Property Evaluation,2011,138,2011-01-26T00:00:00.000Z,6960000.0,2694.19,1,Land,0,"",297,Al Warqa First,2694.19,6960000.0,false
Property Evaluation,2005,293,2005-05-11T00:00:00.000Z,3500000.0,668.9,1,Land,0,"",328,Al Jafliya,668.87,3500000.0,false
Property Evaluation,2013,1566,2013-05-12T00:00:00.000Z,1300000.0,115.38,1,Land,0,"",360,Muhaisanah Second,115.39,1300000.0,false
Property Evaluation,2013,2926,2013-09-23T00:00:00.000Z,2.026765E7,2896.79,1,Land,0,"",297,Al Warqa First,2896.81,2.026765E7,false
Property Evaluation,2013,3534,2013-11-20T00:00:00.000Z,8250000.0,1393.55,1,Land,0,"",297,Al Warqa First,1393.55,8250000.0,false
Property Evaluation,2013,1978,2013-06-17T00:00:00.000Z,5693394.0,2938.52,1,Land,0,"",382,Al Waheda,2938.52,5693394.0,false
Property Evaluation,2010,363,2010-02-28T00:00:00.000Z,685905.0,1158.59,1,Land,0,"",345,Al Warsan Third,3486.56,685905.0,false
Property Evaluation,2005,214,2005-04-11T00:00:00.000Z,2550000.0,1393.55,1,Land,0,"",278,Mankhool,1393.55,2550000.0,false
Property Evaluation,2013,2441,2013-08-06T00:00:00.000Z,5.5E7,23225.75,1,Land,0,"",395,Jabal Ali Industrial First,23225.75,5.5E7,false
Property Evaluation,2013,3983,2013-12-29T00:00:00.000Z,2577900.0,921.13,1,Land,0,"",414,Al Barshaa South Second,921.13,2577900.0,false
Property Evaluation,2014,2370,2014-05-14T00:00:00.000Z,4.8356E7,4649.61,1,Land,0,"",347,Al Goze Third,4649.33,4.00384E7,false
Property Evaluation,2008,1308,2008-12-24T00:00:00.000Z,1.0094625E8,2500.86,1,Land,0,"",278,Mankhool,2500.86,1.0094625E8,false
Property Evaluation,2010,616,2010-04-08T00:00:00.000Z,6300000.0,1393.55,1,Land,0,"",297,Al Warqa First,1394.0,6300000.0,false
Property Evaluation,2013,1667,2013-05-19T00:00:00.000Z,4581940.0,1934.89,1,Land,0,"",264,Nad Al Hamar,1934.89,4581940.0,false
Property Evaluation,2003,74,2003-03-02T00:00:00.000Z,3600000.0,2031.23,1,Land,0,"",276,Al Bada,2031.23,3600000.0,false
Property Evaluation,2007,609,2007-08-27T00:00:00.000Z,1.92E7,1486.45,1,Land,0,"",304,Um Suqaim Second,1486.0,1.92E7,false
Property Evaluation,2010,426,2010-03-08T00:00:00.000Z,3000000.0,929.03,1,Land,0,"",278,Mankhool,929.03,3000000.0,false
